smirks,k_kJ_mol_per_A2,length_A,cluster
[#6X3;r6:1]~[#6X4;r5:2],2229.3360205078125,1.5072252750396729,59
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5452.08091796875,1.4801180362701416,5
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],348.3867267456055,1.0125706195831299,0
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],4064.2161455078126,1.0127965211868286,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2369.1468422851563,1.511980652809143,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2021.7037436523437,1.3425899744033813,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1953.997716308594,1.743797779083252,19
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2080.413430419922,1.6329907178878784,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],3840.7891665039065,1.032364010810852,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2468.205800292969,1.3495585918426514,44
[#16X4;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4870.994208984375,1.4366211891174316,5
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2574.2031909179686,1.397768497467041,27
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],669.2307233886719,1.4474642276763916,-1
[#6X4;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2622.282162109375,1.4555703401565552,51
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2152.613861328125,1.4635154008865356,51
[#16X4;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4701.410437500001,1.4369529485702515,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1706.9517202148438,1.8072046041488647,-1
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2608.155288574219,1.3888996839523315,27
[#6X3;r7:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6630.136885742188,1.2120541334152222,11
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2],3382.6613408203125,1.0863245725631714,1
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2809.9852788085936,1.6514376401901245,14
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2528.665162109375,1.4218858480453491,46
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],733.6804500732422,2.038548469543457,6
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1994.58103515625,1.426908016204834,48
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2],2991.071985839844,1.0827957391738892,1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],4270.107046875,1.0293471813201904,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1761.2852402343751,1.6695036888122559,17
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],820.523093383789,1.0787345170974731,-1
[#6X3;r5:1]~[#6X4;r6:2],2325.454380371094,1.5263855457305908,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],989.6555603027344,1.859874963760376,23
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1585.3904829101564,1.8785101175308228,28
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1575.6613549804688,1.89308762550354,28
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1122.254830078125,1.9278287887573242,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3686.524340820313,1.0710887908935547,1
[#6X4;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2900.4126938476566,1.3669739961624146,27
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],1837.2094924316407,1.4947596788406372,54
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2738.4846923828127,1.6262943744659424,14
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],1868.5377797851563,1.5000709295272827,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1255.30010546875,1.8329750299453735,41
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4809.02381640625,1.5023053884506226,5
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1749.784475341797,1.7441891431808472,19
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5359.174360351562,1.201876163482666,11
[#6X3;r6:1]~[#6X4;r3:2],2338.5265712890628,1.4718374013900757,51
[#6X3;r5:1]~[#6X4;r5:2],2174.6495776367187,1.509985327720642,59
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1474.250173828125,1.7696036100387573,35
[#6X3;r5:1]~[#7X3;r5:2],3130.5528681640626,1.420000433921814,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],1943.1942421875,1.524716854095459,57
[#7X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5327.940432617188,1.2806696891784668,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],2597.4754140625,1.467743158340454,-1
[#6X4;r6:1]~[#7X3;r5:2],2247.889751953125,1.4500306844711304,51
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3475.3809667968753,1.722931146621704,-1
[#6X3;r5:1]~[#7X3;r6:2],2847.1879951171877,1.388885259628296,27
[#6X4;r3:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2543.602328125,1.4444984197616577,51
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],2364.0210336914065,1.4645516872406006,51
[#6X4;r5:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2955.5125825195314,1.3620432615280151,27
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],1158.7909001464843,1.6793479919433594,21
[#6X3;r4:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6462.080744140625,1.1983544826507568,11
[#6X3;r5:1]~[#6X4;r3:2],2325.4993256835937,1.4768413305282593,51
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],1216.8492629394532,1.6398731470108032,26
[#6X4;r4:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2703.0292250976563,1.3387969732284546,-1
[#6X4;r5:1]~[#7X3;r5:2],2234.8747641601562,1.4388757944107056,51
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1428.4317475585938,1.814265489578247,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],299.6222756958008,1.8225713968276978,-1
[#6X4;r4:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2253.987247558594,1.421932339668274,-1
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2702.135681640625,1.3818799257278442,27
[#6X4;r4:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2746.8437543945315,1.439857006072998,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2405.1876201171876,1.9196192026138306,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1563.3345922851563,2.163465738296509,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],929.552377319336,1.8234405517578125,22
[#7X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2359.5387602539063,1.3952593803405762,46
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1543.3552517089845,1.8396693468093872,39
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1020.3601676025391,1.2109832763671875,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1233.2272326660157,2.062034845352173,9
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],2200.182601074219,1.366137981414795,43
[#6X3;r6:1]~[#6X3;r7:2],649.2125664062501,1.4701566696166992,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],2434.7986645507813,1.4657340049743652,51
[#7X3;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2287.093556152344,1.3987605571746826,46
[#6X4;r6:1]~[#7X3;r6:2],2120.7964106445315,1.4662643671035767,51
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1572.637633544922,1.8213194608688354,39
[#6X4;r5:1]~[#7X3;r6:2],2215.5444492187503,1.4538302421569824,51
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r6:2],2253.3439677734377,1.5155646800994873,59
[#6X3;r6:1]~[#6X4;r4:2],2172.173499511719,1.489991545677185,56
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2],3163.4855244140626,1.379650354385376,27
[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1856.0450258789062,1.4703431129455566,47
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2638.247196777344,1.324222207069397,-1
[#6X3;r7:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2240.6719433593753,1.5140479803085327,59
[#6X3;r6:1]~[#7X3;r4:2],3359.325274902344,1.3951771259307861,27
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],2769.839410644531,1.3611514568328857,27
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1401.7567045898438,1.883584976196289,-1
[#6X4;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1642.6312751464845,1.4713069200515747,49
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],2459.9741684570313,1.4409916400909424,51
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],581.0132259521484,1.8585309982299805,-1
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1840.1996325683594,1.8140894174575806,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2499.3592861328125,1.3567825555801392,44
[#6X4;r7:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2420.533890625,1.4217922687530518,46
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3882.8040957031253,1.3224842548370361,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],1783.3855654296876,1.480615496635437,54
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1124.2725170898439,1.9627846479415894,-1
[#7X3;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4453.376155273438,1.2805935144424438,13
[#6X3;r6:1]~[#6X4;r7:2],2142.5530063476563,1.5004886388778687,-1
[#6X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],9987.886265625,1.1659061908721924,-1
[#6X4;r7:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2816.0265927734376,1.4625624418258667,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],904.4838100585938,1.5142512321472168,-1
[#6X3;r7:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2997.978241699219,1.3799504041671753,27
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2],196.59639907836916,1.181899905204773,0
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1046.7444705810547,2.1548678874969482,10
[#15X4;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5267.9501875000005,1.4577393531799316,5
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2228.3017675781252,1.6880214214324951,17
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r5:2],2257.875017089844,1.519322395324707,59
[#16X4;r7:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4492.448443359375,1.4283047914505005,5
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],1247.5854724121093,1.755767583847046,29
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1575.934091308594,1.8271539211273193,39
[#6X4;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1573.1204125976562,1.4570621252059937,-1
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3490.995887695313,1.5939269065856934,4
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2],2020.154024169922,1.4047777652740479,45
[#6X3;r6:1]~[#7X3;r7:2],2626.4830166015627,1.3894295692443848,27
[#16X3;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4147.0112846679685,1.4768478870391846,5
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1943.1172478027345,1.6767315864562988,17
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],1701.2487729492188,1.362364649772644,36
[#6X4;r3:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2501.5067016601565,1.34464430809021,44
[#6X4;r5:1]~[#6X4;r6:2],2004.832907714844,1.523593544960022,57
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1277.7847641601563,1.6373389959335327,26
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2],3928.4907504882813,1.0103718042373657,2
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],818.3253697509766,2.0447850227355957,6
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1136.7523747558594,1.8813343048095703,18
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],849.5949855957032,1.8636245727539062,-1
[#6X3;r5:1]~[#6X4;r4:2],2395.8086059570314,1.5208086967468262,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;r5:2],3384.872599121094,1.0404462814331055,3
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],1405.4434970703126,1.728011131286621,29
[#6X3;r6:1]~[#7X3;r3:2],3024.3210468750003,1.4019070863723755,27
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1085.4390009765625,1.9585599899291992,12
[#16X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4449.221267578125,1.4806842803955078,5
[#6X4;r4:1]~[#7X3;r5:2],2315.7753051757813,1.419624924659729,46
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r3:2],1798.5249853515625,1.7468756437301636,19
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1465.7925385742187,1.6309858560562134,-1
[#6X3;r5:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3074.5052973632814,1.361198902130127,27
