smirks,k_kJ_mol_per_A2,length_A,cluster
[#6X4:1]~[#7X3:2],2286.435720214844,1.4382247924804688,15
[#6X4:1]~[#6X4:2],1621.012835205078,1.4786593914031982,15
[#6X3:1]~[#7X3:2],3051.4544809570316,1.3503659963607788,15
[#15X4:1]~[#6X4:2],1509.682530029297,1.7934857606887817,24
[#16X4:1]~[#7X3:2],1666.7176213378907,1.6441034078598022,-1
[#6X4:1]~[#7X4:2],2458.83546875,1.5108681917190552,15
[#16X3:1]~[#6X4:2],1377.7839985351563,1.8411123752593994,21
[#6X3:1]~[#6X3:2],391.6479626464844,0.8803154826164246,0
[#15X3:1]~[#7X3:2],1475.5303491210939,1.7064838409423828,17
[#6X3:1]~[#6X4:2],2161.8171801757812,1.5161653757095337,15
[#15X4:1]~[#6X3:2],1481.385369873047,1.760651707649231,20
[#7X3:1]~[#7X3:2],3003.3701469726566,1.3745745420455933,15
[#15X5:1]~[#17X1:2],1345.1676193847657,2.1154963970184326,8
[#6X3:1]~[#7X4:2],2892.5623310546875,1.4954581260681152,15
[#15X3:1]~[#6X3:2],1457.494893310547,1.723423719406128,17
[#6X2:1]~[#7X3:2],4223.286799804688,1.3220748901367188,13
[#6X4:1]~[#7X2:2],1994.838704589844,1.4287970066070557,15
[#16X2:1]~[#6X4:2],1338.22420703125,1.8077306747436523,-1
[#15X5:1]~[#8X2:2],2680.5726572265626,1.6591945886611938,18
[#6X4:1]~;@[#7X3:2],2079.0248500976563,1.4379777908325195,15
[#6X4:1]~;@[#6X4:2],1982.1402492675782,1.5060981512069702,15
[#6X4:1]~;@[#8X2:2],2154.521228027344,1.4082225561141968,15
[#6X3:1]~;@[#6X3:2],1684.737371826172,1.3400036096572876,15
[#6X3:1]~;@[#7X3:2],3045.9657900390625,1.3666895627975464,15
[#16X2:1]~;@[#6X4:2],1097.7666574707032,1.794746994972229,-1
[#15X3:1]~;@[#7X3:2],3198.129677734375,1.7237333059310913,-1
[#16X2:1]~;@[#6X3:2],1972.8861115722657,1.7708007097244263,19
[#6X3:1]~;@[#8X2:2],3814.858274902344,1.3790524005889893,15
[#6X3:1]~;@[#7X4:2],2599.3265991210938,1.5071097612380981,15
[#6X3:1]~;@[#6X4:2],2215.138919921875,1.5058693885803223,15
[#15X4:1]~;@[#6X3:2],2043.0933710937502,1.7804841995239258,19
[#16X4:1]~;@[#6X4:2],1595.7493559570314,1.8136374950408936,-1
[#6X3:1]~;@[#7X2:2],449.71548687744144,0.9432533979415894,0
[#7X3:1]~;@[#7X3:2],3537.113353515625,1.4113986492156982,15
[#16X3:1]~;@[#6X3:2],1521.5704375,1.7987887859344482,24
[#15X4:1]~;@[#16X2:2],1347.3796437988283,2.142674446105957,8
[#15X3:1]~;@[#6X4:2],2166.3778525390626,1.8446705341339111,-1
[#7X3:1]~;@[#8X2:2],2811.745551757813,1.4481985569000244,15
[#16X4:1]~;@[#7X3:2],1491.9284931640625,1.6700519323349,16
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],3058.5555849609377,1.0907443761825562,4
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],3330.340655761719,1.0820053815841675,3
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],3027.8862827148437,1.0926388502120972,4
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2017.6465354003908,1.5177438259124756,15
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],3040.9684331054686,1.0904821157455444,4
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],4219.861762695313,1.0107649564743042,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6218.265703125,1.216219425201416,11
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],3361.9913491210937,1.081362009048462,3
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2530.6294765625003,1.440927267074585,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2475.6927700195315,1.4139283895492554,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2006.1144875488283,1.508252501487732,15
[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2273.437076171875,1.495784878730774,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3537.4208203125,1.3674798011779785,15
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],4515.691809570313,0.9648380279541016,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3275.6192270507813,1.0902342796325684,3
[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3248.763892089844,1.3559929132461548,15
[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3180.035103515625,1.3995845317840576,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2830.0342080078126,1.334826111793518,15
[#6X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6683.935403320313,1.2162302732467651,11
[#6X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2369.1892338867187,1.495833396911621,15
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1985.0739523925781,1.7254111766815186,18
