smirks,k_kJ_mol_per_A2,length_A,cluster
[#16X2:1]~[#16X2:2],1543.0459973144532,2.0193886756896973,7
[#17X1:1]~[#6X3:2],1732.785060058594,1.7215168476104736,-1
[#6X3:1]~[#9X1:2],2966.087244140625,1.3271760940551758,19
[#15X5:1]~[#9X1:2],2175.933583496094,1.59731125831604,-1
[#35X1:1]~[#7X3:2],922.6862785644531,1.78900945186615,-1
[#15X3:1]~[#16X1:2],1935.8163159179687,1.868077278137207,-1
[#16X3:1]~[#17X1:2],1021.1761420898438,2.0979907512664795,6
[#16X3:1]~[#6X3:2],1407.5191533203126,1.7893052101135254,34
[#17X1:1]~[#7X3:2],1255.3944650878907,1.6826733350753784,-1
[#15X4:1]~[#6X4:2],1482.5151182865595,1.85338894597,-1
[#15X4:1]~[#17X1:2],1378.2556689453127,2.0132012367248535,7
[#16X4:1]~[#6X3:2],1437.9517265625,1.8121470212936401,34
[#15X5:1]~[#6X4:2],1166.5537983398438,1.9261666536331177,10
[#15X5:1]~[#53X1:2],585.76,2.6,-1
[#15X5:1]~[#6X3:2],1310.3237658691407,1.7985637187957764,34
[#7X3:1]~[#8X2:2],2703.5869555664062,1.3961609601974487,-1
[#15X4:1]~[#16X2:2],1275.891315185547,2.119154691696167,6
[#35X1:1]~[#6X2:2],1329.1397634277344,1.746397852897644,26
[#15X3:1]~[#8X1:2],5204.83266796875,1.4545056819915771,8
[#1X1:1]~[#7X4:2],4041.912289550781,1.0282062292099,0
[#16X2:1]~[#35X1:2],1163.8357561035157,2.1909494400024414,-1
[#15X3:1]~[#1X1:2],1978.157609375,1.3571138381958008,17
[#15X3:1]~[#6X2:2],1276.4607927246095,1.5980327129364014,14
[#16X4:1]~[#7X2:2],1412.3883139648437,1.4991182088851929,-1
[#35X1:1]~[#6X3:2],1708.4326171875,1.8925154209136963,-1
[#15X3:1]~[#17X1:2],1104.8639309082032,2.312284469604492,-1
[#53X1:1]~[#6X3:2],624.2312722167969,1.995739459991455,5
[#15X4:1]~[#6X2:2],1505.2609072265625,1.7994706630706787,34
[#17X1:1]~[#7X2:2],1231.9845969238281,1.7557443380355835,26
[#7X3:1]~[#9X1:2],2281.186056640625,1.3742105960845947,19
[#53X1:1]~[#7X3:2],1030.2722689208986,1.945746660232544,10
[#15X3:1]~[#53X1:2],585.76,2.6,-1
[#16X4:1]~[#6X2:2],1277.8787407226564,1.6067098379135132,14
[#7X2:1]~[#9X1:2],2254.2071220703124,1.4034744501113892,30
[#15X3:1]~[#35X1:2],1193.3526962890626,2.374847650527954,-1
[#15X2:1]~[#6X4:2],1551.7395954589845,1.9413937330245972,-1
[#15X2:1]~[#7X2:2],3587.9794448242187,1.5596110820770264,-1
[#15X5:1]~[#16X2:2],1197.863618802828,2.127725374427,6
[#16X3:1]~[#7X4:2],1519.5246596679688,2.0530285835266113,7
[#16X3:1]~[#1X1:2],2169.27529296875,1.4520792961120605,28
[#16X2:1]~[#16X4:2],1317.811884765625,2.106987953186035,6
[#35X1:1]~[#7X2:2],886.9867403564454,1.8505585193634033,-1
[#15X5:1]~[#1X1:2],2018.764805419922,1.4582104682922363,24
[#17X1:1]~[#6X4:2],1689.5273674316406,1.815531849861145,33
[#6X4:1]~[#7X3:2],2287.2582705078125,1.4382904767990112,32
[#6X4:1]~[#6X4:2],1630.2478200683595,1.4798554182052612,-1
[#6X3:1]~[#7X3:2],3054.5623471679687,1.3497474193572998,19
[#15X4:1]~[#6X4:2],1503.6532185058595,1.7931241989135742,34
[#16X4:1]~[#7X3:2],1466.19168359375,1.6306874752044678,14
[#6X4:1]~[#7X4:2],2484.8133486328124,1.51113760471344,-1
[#16X3:1]~[#6X4:2],1386.6664436035157,1.8409432172775269,-1
[#6X3:1]~[#6X3:2],1362.7165932617188,1.2580583095550537,-1
[#15X3:1]~[#7X3:2],1467.644106689453,1.7065627574920654,-1
[#6X3:1]~[#6X4:2],2183.761218261719,1.518011450767517,27
[#15X4:1]~[#6X3:2],1496.012004638672,1.7621686458587646,25
[#7X3:1]~[#7X3:2],2995.7406801757816,1.3742116689682007,19
[#15X5:1]~[#17X1:2],1346.2182160644531,2.1146905422210693,6
[#6X3:1]~[#7X4:2],2713.6687509765625,1.4974138736724854,-1
[#15X3:1]~[#6X3:2],1495.4609138183594,1.7310553789138794,-1
[#6X2:1]~[#7X3:2],4198.498438476563,1.321610927581787,13
[#6X4:1]~[#7X2:2],1996.56884375,1.4330989122390747,-1
[#16X2:1]~[#6X4:2],1330.743110839844,1.807054042816162,-1
[#15X5:1]~[#8X2:2],2699.7972485351565,1.6605510711669922,22
[#6X4:1]~;@[#7X3:2],2076.970900390625,1.438108205795288,32
[#6X4:1]~;@[#6X4:2],1986.369194580078,1.506622552871704,27
[#6X4:1]~;@[#8X2:2],2184.8945551757815,1.409267544746399,30
[#6X3:1]~;@[#6X3:2],1975.6854895019533,1.3476117849349976,17
[#6X3:1]~;@[#7X3:2],3376.631518554688,1.3714230060577393,19
[#16X2:1]~;@[#6X4:2],1091.3051303710938,1.7951339483261108,-1
[#15X3:1]~;@[#7X3:2],3161.9078417968753,1.7249916791915894,-1
[#16X2:1]~;@[#6X3:2],2339.3475893554687,1.7722727060317993,-1
[#6X3:1]~;@[#8X2:2],3842.6472465820316,1.382878303527832,-1
[#6X3:1]~;@[#7X4:2],2558.8492592773437,1.5088428258895874,-1
[#6X3:1]~;@[#6X4:2],2229.7262275390626,1.5073127746582031,27
[#15X4:1]~;@[#6X3:2],2048.0431013183593,1.7816243171691895,23
[#16X4:1]~;@[#6X4:2],1586.7121560058595,1.8129178285598755,34
[#6X3:1]~;@[#7X2:2],1792.722698730469,1.24671471118927,-1
[#7X3:1]~;@[#7X3:2],3578.0105234375,1.4142035245895386,-1
[#16X3:1]~;@[#6X3:2],1530.3762712402345,1.7994284629821777,34
[#15X4:1]~;@[#16X2:2],1347.20509765625,2.1432716846466064,6
[#15X3:1]~;@[#6X4:2],2250.1916669921875,1.8443914651870728,-1
[#7X3:1]~;@[#8X2:2],2750.2810493164066,1.4560567140579224,-1
[#16X4:1]~;@[#7X3:2],1481.9321193847657,1.6686664819717407,15
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],3057.244765136719,1.0907433032989502,3
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],3327.914630371094,1.0819669961929321,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],3026.9569873046876,1.0926368236541748,3
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2017.3937180175783,1.5177868604660034,27
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],3040.2868476562503,1.0905388593673706,3
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],4216.968408203125,1.0107378959655762,1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6230.700232421876,1.2159749269485474,11
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],3357.900814941406,1.081164836883545,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2527.9853642578128,1.4407846927642822,32
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2475.7775532226565,1.4137542247772217,29
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2020.8496550292969,1.5083590745925903,27
[#6X3;r6:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2272.041473144531,1.4956518411636353,27
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3547.5549667968753,1.3671129941940308,19
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],4511.633452148438,0.9647533893585205,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3267.5931689453128,1.0912082195281982,2
[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3248.0031416015627,1.355899453163147,19
[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3181.3880595703126,1.3994170427322388,19
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2828.846732421875,1.3348116874694824,19
[#6X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6694.881119140625,1.2162435054779053,11
[#6X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2366.6500791015624,1.4951467514038086,27
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1983.6263813476564,1.7253377437591553,21
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],3111.8872841796874,1.0814424753189087,3
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],992.6534254150391,1.4307552576065063,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3006.660858886719,1.33744215965271,19
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4918.546349609375,1.4404358863830566,8
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],4137.0676450195315,1.007645845413208,1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1378.4120837402345,1.266397476196289,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],3048.7986215820315,1.0922889709472656,3
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1916.2726384277344,1.5109405517578125,27
[#6X3;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3362.459699707031,1.338696837425232,19
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2330.273743652344,1.4425781965255737,32
[#6X3;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6646.6175146484375,1.2073304653167725,11
[#6X3;r5:1]~[#6X3;r6:2],2436.6493388671875,1.4558156728744507,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],644.5768149414063,1.3417232036590576,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1928.5794821777345,1.5115418434143066,27
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],4178.711520019531,1.011756181716919,1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],3052.7165249023437,1.0893409252166748,3
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],2350.321140625,1.4336426258087158,32
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1462.1577141113282,1.802923321723938,34
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:2],10883.306189453126,1.1487065553665161,4
[#6X3;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3302.8108857421876,1.384508490562439,19
[#6X3;r6:1]~[#6X3;r6:2],2623.8108134765625,1.4675133228302002,28
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4826.5346123046875,1.2101958990097046,-1
[#6X3;r6:1]~[#7X3;r5:2],3196.3576577148438,1.4013415575027466,19
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1640.8402299804688,1.8820850849151611,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3116.7005185546877,1.2481051683425903,-1
[#6X4;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1859.0891770019532,1.411550760269165,16
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],1215.7421015625,1.72402822971344,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2048.741158203125,1.762876272201538,23
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2960.431029785156,1.4253627061843872,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1546.5736936035157,1.7723379135131836,25
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2556.472009765625,1.7067131996154785,-1
[#6X3;r6:1]~[#7X3;r6:2],3011.7169511718753,1.3926098346710205,19
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3730.049534667969,1.6222935914993286,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2772.697779296875,1.4686070680618286,-1
[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],938.8450122070312,1.287852168083191,-1
[#6X4;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2600.765615234375,1.4119031429290771,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1376.9199504394533,1.7929706573486328,34
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],6775.61209375,1.1943048238754272,11
[#6X3;r6:1]~[#6X4;r6:2],2143.510137207031,1.4962788820266724,27
[#6X3;r5:1]~[#6X3;r5:2],1115.9110290527344,1.397837519645691,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],2717.564181640625,1.3580642938613892,19
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],2806.9070356445313,1.3392754793167114,19
[#6X4;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2621.611557617188,1.4523298740386963,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],1908.77226171875,1.5001894235610962,27
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1875.6331379394533,1.4976859092712402,27
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1952.7826606445312,1.7476356029510498,23
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],2052.508264892578,1.4999668598175049,27
[#6X3;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3395.53868359375,1.343563199043274,19
[#6X3;r6:1]~[#6X4;r5:2],2121.2417778320314,1.492228388786316,27
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5621.437919921876,1.496712327003479,-1
[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2012.8834814453126,1.2249819040298462,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],4086.843812011719,1.0144846439361572,1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2330.3539301757814,1.4889330863952637,27
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2122.816523681641,1.3273953199386597,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1926.8997788085937,1.707046389579773,21
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2362.221688964844,1.6606554985046387,22
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],3914.5357416992188,1.023756742477417,0
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2407.942308105469,1.3404425382614136,19
[#16X4;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4923.308509765625,1.4377483129501343,8
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2440.9497880859376,1.3591370582580566,19
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1726.2520290527345,1.402727723121643,16
[#6X4;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2697.9455527343753,1.4476248025894165,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2211.926606933594,1.4618006944656372,28
[#16X4;r5:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4853.141215820313,1.4390901327133179,8
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1665.3049084472657,1.781660556793213,-1
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2518.6132451171875,1.3493729829788208,19
[#6X3;r7:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6800.99189453125,1.2189218997955322,11
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2],3338.60523046875,1.0844258069992065,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2771.492938476563,1.6527307033538818,22
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],2702.91916015625,1.4119857549667358,-1
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],675.8268310546875,1.9527140855789185,5
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1968.519138183594,1.3802025318145752,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2],3020.9544897460937,1.0924865007400513,3
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],4169.6139248046875,1.0118792057037354,1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2291.05257421875,1.622873306274414,18
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2159.401625,1.1600866317749023,-1
[#6X3;r5:1]~[#6X4;r6:2],2201.020729003906,1.4923051595687866,27
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1212.224364746094,1.7437000274658203,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1755.9015068359377,1.8203777074813843,33
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1596.735471435547,1.8640825748443604,-1
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1165.5083090820312,1.923295497894287,10
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3710.5547607421877,1.0663050413131714,-1
[#6X4;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3087.5453115234377,1.3512719869613647,19
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],1879.1035034179688,1.4808382987976074,-1
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2761.4295297851563,1.6589667797088623,22
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],1900.6854252929688,1.5004658699035645,27
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1310.3854379882814,1.821536660194397,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5014.192017578125,1.4861611127853394,9
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1774.342875,1.7240229845046997,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4747.353740234375,1.1869562864303589,-1
[#6X3;r6:1]~[#6X4;r3:2],2265.042772949219,1.4670579433441162,28
[#6X3;r5:1]~[#6X4;r5:2],2259.322460449219,1.489482045173645,27
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1545.4681921386718,1.7673063278198242,25
[#6X3;r5:1]~[#7X3;r5:2],3130.4468891601564,1.3831028938293457,19
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],1884.1032863769533,1.5163805484771729,27
[#7X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5261.948456054688,1.2866357564926147,12
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],2586.515908203125,1.468064546585083,28
[#6X4;r6:1]~[#7X3;r5:2],2153.6511787109375,1.4369685649871826,32
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3407.819224121094,1.7125779390335083,-1
[#6X3;r5:1]~[#7X3;r6:2],2781.4567524414065,1.348708987236023,19
[#6X4;r3:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2481.4978657226566,1.4266587495803833,31
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],2332.0013291015625,1.4370274543762207,32
[#6X4;r5:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3049.7774589843752,1.3573912382125854,19
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2],1239.1137917480469,1.6036030054092407,14
[#6X3;r4:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6583.54034375,1.1983298063278198,11
[#6X3;r5:1]~[#6X4;r3:2],2351.01779296875,1.4684598445892334,28
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],1038.0773033447267,1.5487391948699951,-1
